Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Dan Hardy,-125,Duane Ludwig,-105,UFC 146: Dos Santos vs. Mir,May 26th 2012
Dan Hardy,+105,Chris Lytle,-135,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Dan Hardy,+160,Anthony Johnson,-210,UFC Fight Night 24: Nogueira vs. Davis,Mar 26th 2011
Dan Hardy,-230,Carlos Condit,+170,UFC 120: Bisping vs. Akiyama,Oct 16th 2010
Dan Hardy,+425,Georges St-Pierre,-610,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Dan Hardy,+165,Mike Swick,-205,UFC 105: Couture vs Vera,Nov 14th 2009
Dan Hardy,+170,Marcus Davis,-225,UFC 99: The Comeback,Jun 13th 2009
Dan Hardy,-155,Rory Markham,+125,UFC 95: Sanchez vs Stevenson,Feb 21st 2009
Dan Hardy,+280,Akihiro Gono,-340,UFC 89: Bisping vs Leben,Oct 18th 2008
Veronica Hardy,-148,Jj Aldrich,+124,UFC,May 11th 2024
Marcus Davis,+175,Jeremy Stephens,-225,UFC 125: Resolution,Jan 1st 2011
Marcus Davis,+155,Nate Diaz,-185,UFC 118: Edgar vs. Penn 2,Aug 28th 2010
Marcus Davis,-520,Jonathan Goulet,+380,UFC 113: Machida vs. Shogun II,May 8th 2010
Marcus Davis,-225,Ben Saunders,+175,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
Marcus Davis,-225,Dan Hardy,+170,UFC 99: The Comeback,Jun 13th 2009
Marcus Davis,-120,Chris Lytle,-110,UFC 93: Franklin vs Henderson,Jan 17th 2009
Marcus Davis,-300,Paul Kelly,+250,UFC 89: Bisping vs Leben,Oct 18th 2008
Marcus Davis,-115,Mike Swick,-115,UFC 85: Bedlam,Jun 7th 2008
Marcus Davis,-330,Jess Liaudin,+270,UFC 80: Rapid Fire,Jan 19th 2008
Marcus Davis,-200,Paul Taylor,+170,UFC 75: Champion vs Champion,Sep 8th 2007
Antoni Hardonk,-125,Pat Barry,-105,UFC 104: Machida vs Rua,Oct 24th 2009
Antoni Hardonk,+245,Cheick Kongo,-315,UFC 97: Redemption,Apr 18th 2009
Antoni Hardonk,-370,Mike Wessel,+280,UFC 92: The Ultimate 2008,Dec 27th 2008
Antoni Hardonk,-280,Eddie Sanchez,+220,UFC 85: Bedlam,Jun 7th 2008
Antoni Hardonk,-330,Colin Robinson,+270,UFC 80: Rapid Fire,Jan 19th 2008
Shin Haraguchi,-225,Kangjie Zhu,+163,Road to UFC,Aug 24th 2024
Shin Haraguchi,-350,Jun Young Hong,+240,Road to UFC,May 18th 2024
Shin Haraguchi,-110,Rongzhu,-120,Road to UFC,Feb 4th 2024
Shin Haraguchi,-148,Zhu Rong,+124,Road to UFC,Feb 4th 2024
Shin Haraguchi,-549,Jae Hyun Park,+350,Road to UFC,Aug 27th 2023
Shin Haraguchi,-535,Bahatebole Batebolati,+400,Road to UFC,Aug 27th 2023
Nasrat Haqparast,-225,Jared Gordon,+163,UFC,Jun 22nd 2024
Nasrat Haqparast,-185,Jamie Mullarkey,+154,UFC,Dec 10th 2023
Nasrat Haqparast,-350,Landon Quinones,+240,UFC 293,Sep 10th 2023
Nasrat Haqparast,-200,John Makdessi,+170,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Nasrat Haqparast,-110,Bobby Green,-110,UFC 271,Feb 12th 2022
Nasrat Haqparast,+130,Daniel Hooker,-150,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Nasrat Haqparast,-385,Rafa Garcia,+265,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Nasrat Haqparast,-205,Alex Munoz,+175,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Nasrat Haqparast,-230,Joaquim Silva,+170,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Nasrat Haqparast,-350,Thibault Gouti,+250,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Nasrat Haqparast,+225,Marc Diakiese,-305,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Nasrat Haqparast,+285,Marcin Held,-405,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
Kay Hansen,-110,Piera Rodriguez,-110,UFC 273,Apr 9th 2022
Kay Hansen,-115,Jasmine Jasudavicius,-105,UFC 270,Jan 22nd 2022
Kay Hansen,-130,Cory McKenna,+110,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Kay Hansen,-175,Jinh Yu Frey,+150,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
Kyle Daukaus,-225,Eryk Anders,+190,UFC Fight Night 214,Dec 3rd 2022
Kyle Daukaus,-175,Roman Dolidze,+150,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Kyle Daukaus,-250,Jamie Pickett.,+210,UFC,Feb 19th 2022
Kyle Daukaus,-165,Julian Marquez,+135,UFC,Feb 19th 2022
Kyle Daukaus,-110,Kevin Holland,-110,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Kyle Daukaus,-150,Dustin Stoltzfus,+130,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
Kyle Daukaus,+210,Brendan Allen,-250,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
Kyle Daukaus,-200,Phil Hawes,+170,UFC on ESPN 24: Rodriguez vs. Waterson,May 8th 2021
Beneil Dariush,-120,Arman Tsarukyan,+100,UFC,Dec 3rd 2023
Beneil Dariush,+135,Mateusz Gamrot,-155,UFC 281,Oct 22nd 2022
Beneil Dariush,+260,Islam Makhachev,-350,UFC Fight Night 203,Feb 26th 2022
Beneil Dariush,+105,Tony Ferguson,-125,UFC 262: Oliveira vs. Chandler,May 15th 2021
Beneil Dariush,+105,Diego Ferreira,-125,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Beneil Dariush,-160,Scott Holtzman,+140,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Beneil Dariush,-195,Frank Camacho,+155,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Beneil Dariush,-185,Drew Dober,+145,UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019
Beneil Dariush,-190,Thiago Moises,+150,UFC Fight Night 139: Korean Zombie vs. Rodriguez,Nov 10th 2018
Beneil Dariush,-350,Alexander Hernandez,+250,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Beneil Dariush,-230,Evan Dunham,+170,UFC 216: Ferguson vs. Lee,Oct 7th 2017
Beneil Dariush,+140,Edson Barboza,-180,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Beneil Dariush,+130,Rashid Magomedov,-170,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Beneil Dariush,-180,James Vick,+140,UFC 199: Rockhold vs. Bisping II,Jun 4th 2016
Beneil Dariush,-210,Michael Chiesa,+160,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
Beneil Dariush,+175,Michael Johnson,-245,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Beneil Dariush,-140,Jim Miller,+100,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Beneil Dariush,+150,Daron Cruickshank,-190,UFC 185: Pettis vs. dos Anjos,Mar 14th 2015
Beneil Dariush,+180,Carlos Diego Ferreira,-260,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Beneil Dariush,+100,Tony Martin,-140,UFC Fight Night 49: Henderson vs. Dos Anjos,Aug 23rd 2014
Beneil Dariush,-210,Ramsey Nijem,+160,UFC Fight Night 39: Minotauro vs. Nelson,Apr 11th 2014
Beneil Dariush,-155,Drakkar Klose,+125,UFC 248: Adesanya vs. Romero,Mar 7th 2020
Chris Daukaus,+175,Khalil Rountree Jr.,-225,UFC Fight Night 226,Aug 12th 2023
Chris Daukaus,+150,Khalil Rountree,-175,UFC 289,Jun 10th 2023
Chris Daukaus,+140,Jairzinho Rozenstruik,-160,UFC 282,Dec 10th 2022
Chris Daukaus,+165,Jairzinho Rozenstruik,-200,UFC Vegas 57,Oct 1st 2022
Chris Daukaus,+250,Curtis Blaydes,-300,UFC Fight Night 207,Mar 26th 2022
Chris Daukaus,-160,Derrick Lewis,+140,UFC Fight Night: Lewis vs. Daukaus,Dec 18th 2021
Chris Daukaus,-140,Shamil Abdurakhimov,+120,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Chris Daukaus,-140,Aleksei Oleinik,+120,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Chris Daukaus,+260,Rodrigo Nascimento,-310,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Chris Daukaus,+125,Parker Porter,-165,UFC 252: Miocic vs. Cormier 3,Aug 15th 2020
Mac Danzig,+160,Joe Lauzon,-210,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Mac Danzig,+100,Melvin Guillard,-140,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Mac Danzig,-175,Takanori Gomi,+145,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Mac Danzig,-160,Efrain Escudero,+120,UFC 145: Jones vs. Evans,Apr 21st 2012
Mac Danzig,+170,Matt Wiman,-215,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Mac Danzig,+235,Joe Stevenson,-295,UFC 124: St-Pierre vs. Koscheck II,Dec 11th 2010
Mac Danzig,-115,Matt Wiman,-115,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Mac Danzig,-380,Justin Buchholz,+290,UFC 109: Relentless,Feb 6th 2010
Mac Danzig,+165,Jim Miller,-205,UFC 100,Jul 11th 2009
Mac Danzig,-110,Josh Neer,-120,UFC Fight Night 17: Lauzon vs Stephens,Feb 7th 2009
Mac Danzig,+120,Clay Guida,-150,UFC Fight Night 15: Diaz vs Neer,Sep 17th 2008
Mac Danzig,-725,Mark Bocek,+470,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
Matt Hamill,+205,Thiago Silva,-285,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Matt Hamill,-350,Roger Hollett,+260,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Matt Hamill,+110,Alexander Gustafsson,-150,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Matt Hamill,+200,Quinton Jackson,-260,UFC 130: Rampage vs. Hamill,May 28th 2011
Matt Hamill,-150,Tito Ortiz,+120,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Matt Hamill,-160,Keith Jardine,+130,UFC: The Ultimate Fighter 11 Finale,Jun 19th 2010
Matt Hamill,+155,Jon Jones,-185,UFC: The Ultimate Fighter 10 Finale,Dec 5th 2009
Matt Hamill,-260,Mark Munoz,+200,UFC 96: Jackson vs Jardine,Mar 7th 2009
Matt Hamill,-410,Reese Andy,+315,UFC 92: The Ultimate 2008,Dec 27th 2008
Matt Hamill,+200,Rich Franklin,-280,UFC 88: Breakthrough,Sep 6th 2008
Matt Hamill,-215,Tim Boetsch,+170,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
Matt Hamill,+180,Michael Bisping,-240,UFC 75: Champion vs Champion,Sep 8th 2007
Jared Hamman,-140,Magnus Cedenblad,+100,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Jared Hamman,-135,Michael Kuiper,-105,UFC 150: Henderson vs. Edgar II,Aug 11th 2012
Jared Hamman,-300,Constantinos Philippou,+220,UFC 140: Jones vs. Machida,Dec 10th 2011
Jared Hamman,+200,C.B. Dollaway,-260,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Jared Hamman,-170,Kyle Kingsbury,+140,UFC Fight Night 22: Marquardt vs. Palhares,Sep 15th 2010
Jared Hamman,-105,Rodney Wallace,-125,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Anthony Hamilton,+125,Adam Wieczorek,-165,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Anthony Hamilton,-230,Daniel Spitz,+170,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Anthony Hamilton,-265,Marcel Fortuna,+185,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Anthony Hamilton,+400,Francis Ngannou,-600,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Anthony Hamilton,-110,Damian Grabowski,-130,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Anthony Hamilton,+125,Shamil Abdurakhimov,-165,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Anthony Hamilton,+100,Daniel Omielanczuk,-140,UFC Fight Night 64: Gonzaga vs. Cro Cop II,Apr 11th 2015
Anthony Hamilton,+200,Todd Duffee,-280,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Anthony Hamilton,-210,Ruan Potts,+160,UFC 177: Dillashaw vs. Soto,Aug 30th 2014
Anthony Hamilton,-150,Oleksiy Oliynyk,+110,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
Jarjis Danho,+205,Yorgan de Castro,-240,UFC on ABC 2: Vettori vs. Holland,Apr 10th 2021
Jarjis Danho,-170,Christian Colombo,+130,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Jarjis Danho,-130,Daniel Omielanczuk,-110,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Peter Danesoe,-105,Nyamjargal Tumendemberel,-115,Road to UFC,Aug 27th 2023
Cindy Dandois,+165,Alexis Davis,-215,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Seo Hee Ham,-155,Danielle Taylor,+115,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Seo Hee Ham,-130,Bec Rawlings,-110,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Seo Hee Ham,+115,Cortney Casey,-155,UFC Fight Night 79: Henderson vs. Masvidal,Nov 28th 2015
Seo Hee Ham,+375,Joanne Calderwood,-565,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
John Halverson,+175,Jorge Gurgel,-225,UFC 82: Pride Of A Champion,Mar 1st 2008
Rodrigo Damm,+250,Evan Dunham,-350,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Rodrigo Damm,+265,Al Iaquinta,-385,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Rodrigo Damm,+235,Rashid Magomedov,-315,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Rodrigo Damm,-105,Ivan Jorge,-135,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Rodrigo Damm,-110,Mizuto Hirota,-130,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Rodrigo Damm,+220,Antonio Carvalho,-300,UFC 154: St-Pierre vs. Condit,Nov 17th 2012
Rodrigo Damm,-160,Anistavio Medeiros,+120,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
Dennis Hallman,-120,John Makdessi,-120,UFC 140: Jones vs. Machida,Dec 10th 2011
Dennis Hallman,+160,Brian Ebersole,-210,UFC 133: Evans vs. Ortiz 2,Aug 6th 2011
Dennis Hallman,+115,Karo Parisyan,-145,UFC 123: Rampage vs. Machida,Nov 20th 2010
Dennis Hallman,+130,Ben Saunders,-170,UFC 117: Silva vs. Sonnen,Aug 7th 2010
Dennis Hallman,+190,John Howard,-250,UFC: The Ultimate Fighter 10 Finale,Dec 5th 2009
Ryan Hall,-260,Darrick Minner,+220,UFC 269,Dec 11th 2021
Ryan Hall,+185,Ilia Topuria,-220,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Ryan Hall,-140,Darren Elkins,+100,UFC on ESPN+ 13: De Randamie vs. Ladd,Jul 13th 2019
Ryan Hall,-190,B.J. Penn,+165,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Ryan Hall,-130,Gray Maynard,-110,UFC: The Ultimate Fighter 24 Finale,Dec 3rd 2016
Ryan Hall,+150,Artem Lobov,-180,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Uriah Hall,+190,Andre Muniz,-225,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Uriah Hall,+155,Sean Strickland,-180,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Uriah Hall,-180,Anderson Silva,+155,UFC on ESPN+ 39: Hall vs. Silva,Oct 31st 2020
Uriah Hall,+155,Antonio Carlos Junior,-195,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Uriah Hall,+105,Bevon Lewis,-125,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Uriah Hall,+210,Paulo Costa,-290,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Uriah Hall,+170,Krzysztof Jotko,-230,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Uriah Hall,+350,Gegard Mousasi,-450,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Uriah Hall,+130,Derek Brunson,-170,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
Uriah Hall,-280,Oluwale Bamgbose,+200,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Uriah Hall,-210,Rafael Natal,+160,UFC 187: Johnson vs. Cormier,May 23rd 2015
Uriah Hall,-425,Thiago Santos,+305,UFC 175: Weidman vs. Machida,Jul 5th 2014
Uriah Hall,-135,Chris Weidman,+115,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
Uriah Hall,-210,Chris Leben,+160,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Piotr Hallmann,+235,Alex Oliveira,-315,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Piotr Hallmann,-140,Magomed Mustafaev,+100,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Piotr Hallmann,+150,Gleison Tibau,-190,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Piotr Hallmann,-175,Yves Edwards,+135,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Piotr Hallmann,+130,Al Iaquinta,-170,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Piotr Hallmann,+180,Francisco Trinaldo,-260,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Aisling Daly,-125,Ericka Almeida,-115,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Aisling Daly,+220,Randa Markos,-300,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Aisling Daly,-285,Alex Chambers,+205,UFC: The Ultimate Fighter 20 Finale,Dec 12th 2014
Nicolas Dalby,+175,Rinat Fakhretdinov,-250,UFC,Jun 22nd 2024
Nicolas Dalby,+240,Gabriel Bonfim,-350,UFC,Nov 5th 2023
Nicolas Dalby,+163,Muslim Salikhov,-225,UFC Fight Night 228,Jun 24th 2023
Nicolas Dalby,-110,Warlley Alves,-110,UFC 283,Jan 21st 2023
Nicolas Dalby,-280,Claudio Silva,+240,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Nicolas Dalby,+170,Tim Means,-200,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Nicolas Dalby,+195,Daniel Rodriguez,-230,UFC 255: Figueiredo vs. Perez,Nov 21st 2020
Nicolas Dalby,-500,Jesse Ronson,+375,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Nicolas Dalby,+145,Alex Oliveira,-185,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Nicolas Dalby,+100,Peter Sobotta,-140,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Nicolas Dalby,-175,Zak Cummings,+135,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Nicolas Dalby,-150,Darren Till,+110,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Nicolas Dalby,-350,Elizeu Zaleski,+250,UFC Fight Night 67: Alves vs. Condit,May 30th 2015
Paul Daley,+250,Josh Koscheck,-325,UFC 113: Machida vs. Shogun II,May 8th 2010
Paul Daley,-130,Dustin Hazelett,+100,UFC 108: Evans vs Silva,Jan 2nd 2010
Paul Daley,+230,Martin Kampmann,-310,UFC 103: Franklin vs Belfort,Sep 19th 2009
Tim Hague,+200,Matt Mitrione,-260,UFC Fight Night 23: Fight For The Troops II,Jan 22nd 2011
Tim Hague,-270,Joey Beltran,+210,UFC 113: Machida vs. Shogun II,May 8th 2010
Tim Hague,+160,Chris Tuchscherer,-195,UFC 109: Relentless,Feb 6th 2010
Tim Hague,+100,Todd Duffee,-130,UFC 102: Couture vs Nogueira,Aug 29th 2009
Tim Hague,+250,Pat Barry,-325,UFC 98: Evans vs Machida,May 23rd 2009
Bassil Hafez,-275,Mickey Gall,+200,UFC,Jun 1st 2024
Bassil Hafez,+525,Jack Della Maddalena,-770,UFC Fight Night 225,Jul 15th 2023
Henrique da Silva,+120,Gokhan Saki,-160,UFC Fight Night 117: Saint Preux vs. Okami,Sep 22nd 2017
Henrique da Silva,+160,Ion Cutelaba,-210,UFC Fight Night 110: Lewis vs. Hunt,Jun 10th 2017
Damir Hadzovic,-128,Yancy Medeiros,+108,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Damir Hadzovic,-275,Christos Giagos,+195,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Damir Hadzovic,+100,Marco Polo Reyes,-120,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Damir Hadzovic,+135,Nick Hein,-175,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Damir Hadzovic,+165,Alan Patrick,-215,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Damir Hadzovic,+220,Marcin Held,-300,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Damir Hadzovic,+200,Mairbek Taisumov,-280,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Jake Hadley,+150,Caolan Loughran,-186,UFC,Jul 28th 2024
Jake Hadley,-155,Charles Johnson,+130,UFC,May 11th 2024
Jake Hadley,-175,Cody Durden,+150,UFC Fight Night: Sandhagen vs. Nurmagomedov,Aug 5th 2023
Jake Hadley,-250,Malcolm Gordon,+210,UFC 286,Mar 18th 2023
Jake Hadley,-250,Carlos Candelario,+210,UFC Fight Night 214ting Championship,Nov 5th 2022
Jake Hadley,-300,Allan Nascimento,+250,UFC Fight Night 208,May 14th 2022
Masio Fullen,+250,Alex Caceres,-350,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
Masio Fullen,+185,Makwan Amirkhani,-265,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Ricardo Funch,+325,Dan Miller,-475,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
Ricardo Funch,+320,Mike Pyle,-425,UFC 142: Aldo vs. Mendes,Jan 14th 2012
Ricardo Funch,+250,Claude Patrick,-325,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Riki Fukuda,-120,Brad Tavares,-120,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Riki Fukuda,-290,Tom Deblass,+210,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Riki Fukuda,+105,Constantinos Philippou,-145,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Riki Fukuda,-260,Steve Cantwell,+180,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Riki Fukuda,-140,Nick Ring,+110,UFC 127: Penn vs. Fitch,Feb 26th 2011
Adam Fugitt,-105,Josh Quinlan,-115,UFC,Jun 15th 2024
Adam Fugitt,+277,Mike Malott,-337,UFC 289,Jun 10th 2023
Adam Fugitt,+195,Yusaku Kinoshita,-255,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
Adam Fugitt,+385,Michael Morales,-500,UFC 277: Pena vs. Nunes 2,Jul 30th 2022
Adam Fugitt,,Yusaku Kinoshita,,UFC Fight Night 218,Jan 14th 2023
Sarah Frota,+105,Gillian Robertson,-145,UFC 240: Holloway vs. Edgar,Jul 27th 2019
Sarah Frota,+145,Livia Renata Souza,-185,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Jinh Yu Frey,+200,Viktoriia Dudakova,-275,UFC 294,Oct 21st 2023
Jinh Yu Frey,-175,Elise Reed,+150,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Jinh Yu Frey,+120,Polyana Viana,-140,UFC Fight Night 214ting Championship,Nov 5th 2022
Jinh Yu Frey,-300,Vanessa Demopoulos,+250,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Jinh Yu Frey,-165,Hannah Goldy,+135,UFC Fight Night 203,Feb 26th 2022
Jinh Yu Frey,+120,Ashley Yoder,-140,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Jinh Yu Frey,-120,Loma Lookboonmee,-120,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Jinh Yu Frey,+150,Kay Hansen,-175,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
Jinh Yu Frey,+105,Gloria de Paula,-125,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Josh Fremd,+120,Andre Petroski,-142,UFC,Jul 13th 2024
Josh Fremd,+175,Roman Kopylov,-240,UFC,Sep 17th 2023
Josh Fremd,-275,Jamie Pickett,+210,UFC Fight Night 226,Aug 12th 2023
Josh Fremd,+130,Sedriques Dumas,-150,UFC Fight Night 221,Mar 11th 2023
Josh Fremd,-220,Tresean Gore,+185,UFC Fight Night 213,Oct 29th 2022
Josh Fremd,+130,Anthony Hernandez,-150,UFC 273,Apr 9th 2022
Matt Frevola,-138,Fares Ziam,+105,UFC,Sep 28th 2024
Matt Frevola,+140,Benoit Saint-Denis,-188,UFC,Nov 12th 2023
Matt Frevola,+285,Drew Dober,-350,UFC Fight Night 225,May 6th 2023
Matt Frevola,+105,Ottman Azaitar,-125,UFC 281,Nov 12th 2022
Matt Frevola,+110,Genaro Valdez,-130,UFC 270,Jan 22nd 2022
Matt Frevola,-430,Terrance McKinney,+320,UFC 263: Adesanya vs. Vettori 2,Jun 12th 2021
Matt Frevola,+475,Arman Tsarukyan,-650,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Matt Frevola,+125,Luis Pena,-165,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Matt Frevola,+125,Jalin Turner,-165,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Matt Frevola,+205,Lando Vannata,-285,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Matt Frevola,-230,Marco Polo Reyes,+170,UFC Fight Night 124: Stephens vs. Choi,Jan 14th 2018
Rich Franklin,-300,Cung Le,+220,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Rich Franklin,-125,Wanderlei Silva,-115,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
Rich Franklin,-150,Forrest Griffin,+110,UFC 126: Silva vs. Belfort,Feb 5th 2011
Rich Franklin,-145,Chuck Liddell,+115,UFC 115: Liddell vs. Franklin,Jun 12th 2010
Rich Franklin,-140,Vitor Belfort,+100,UFC 103: Franklin vs Belfort,Sep 19th 2009
Rich Franklin,-145,Wanderlei Silva,+115,UFC 99: The Comeback,Jun 13th 2009
Rich Franklin,-130,Dan Henderson,+100,UFC 93: Franklin vs Henderson,Jan 17th 2009
Rich Franklin,-280,Matt Hamill,+200,UFC 88: Breakthrough,Sep 6th 2008
Rich Franklin,-475,Travis Lutter,+347,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
Rich Franklin,+220,Anderson Silva,-300,UFC 77: Hostile Territory,Oct 20th 2007
